"title","image","link","specialPrice","realPrice","price","specialDiscount","discount","storeName"
"FUNDA MAGSAFE IPHONE 15 PROMAX TRAN/ORO",,"https://mac-center.comhttps://mac-center.com/products/funda-magsafe-iphone-15-promax-tran-oro",84500,84500,84500,"0.00%","0.00%","mac-center"
"FUNDA MAGSAFE IPHONE 15 PRO TRANS/OROROS",,"https://mac-center.comhttps://mac-center.com/products/funda-magsafe-iphone-15-pro-trans-ororos",84500,84500,84500,"0.00%","0.00%","mac-center"
"Case UAG Civilian con MagSafe para iPhone 15 Pro (Exclusivo de Apple) - Verde Oliva",,"https://mac-center.comhttps://mac-center.com/products/funda-magsafe-iphone-15-pro-olivo",84500,84500,84500,"0.00%","0.00%","mac-center"
"Case UAG Plyo con MagSafe Para iPhone 15 Pro - Blanco/Hielo",,"https://mac-center.comhttps://mac-center.com/products/funda-magsafe-iphone-15-pro-trans-blanco",84500,84500,84500,"0.00%","0.00%","mac-center"
"Case UAG Civilian con MagSafe para iPhone 15 Pro (Exclusivo de Apple) - Mallar",,"https://mac-center.comhttps://mac-center.com/products/funda-magsafe-iphone-15-pro-azul",84500,84500,84500,"0.00%","0.00%","mac-center"
"Case UAG Civilian con MagSafe para iPhone 15 Pro (Exclusivo de Apple) - Negro",,"https://mac-center.comhttps://mac-center.com/products/funda-magsafe-iphone-15-pro-negro",84500,84500,84500,"0.00%","0.00%","mac-center"
"Protector lente de Camara QDOS OPTIGUARD para iPhone 11",,"https://mac-center.comhttps://mac-center.com/products/protector-lente-de-camara-qdos-optiguard-para-iphone-11",79000,79000,79000,"0.00%","0.00%","mac-center"
"PROTECTOR DE PANTALLA ADD ON IPHONE 12",,"https://mac-center.comhttps://mac-center.com/products/protector-pantalla-add-on-iph-12",79000,79000,79000,"0.00%","0.00%","mac-center"
"PROTECTOR DE PANTALLA ADD ON IPHONE 13/14",,"https://mac-center.comhttps://mac-center.com/products/protector-pantalla-add-on-iph-13-14",79000,79000,79000,"0.00%","0.00%","mac-center"
"PROTECTOR DE PANTALLA ADD ON IPHONE 14 PLUS",,"https://mac-center.comhttps://mac-center.com/products/protector-pantalla-add-on-iph-14pl",79000,79000,79000,"0.00%","0.00%","mac-center"
"PROTECTOR DE PANTALLA ADD ON IPHONE 14 PRO MAX",,"https://mac-center.comhttps://mac-center.com/products/protector-pantalla-add-on-iph-14pm",79000,79000,79000,"0.00%","0.00%","mac-center"
"PROTECTOR DE PANTALLA ADD ON IPHONE 14 PRO",,"https://mac-center.comhttps://mac-center.com/products/protector-pantalla-add-on-iph-14p",79000,79000,79000,"0.00%","0.00%","mac-center"
"Protector de lente de cámara OptiGuard Para iPhone 15 / iPhone 15 Plus",,"https://mac-center.comhttps://mac-center.com/products/protector-iphone-15-iphone-15-plus",79000,79000,79000,"0.00%","0.00%","mac-center"
"PROTECTOR DE CAMARA QDOS IPH 16/16PL",,"https://mac-center.comhttps://mac-center.com/products/protector-de-camara-qdos-optirings-iphone-16-16-plus",79000,79000,79000,"0.00%","0.00%","mac-center"
"PROTECTOR DE CAMARA QDOS IPH 16PR/16PM",,"https://mac-center.comhttps://mac-center.com/products/protector-de-camara-qdos-optirings-iphone-16-pro-16-pro-max",79000,79000,79000,"0.00%","0.00%","mac-center"
"CASE ITSKINS SUPREME MG IPH 15 PR BLK",,"https://mac-center.comhttps://mac-center.com/products/funda-clear-magsafe-iphone-15-pro-blkgph",74500,74500,74500,"0.00%","0.00%","mac-center"
"FUNDA FROST MAGSAFE IPHONE 15 PRO MORADO",,"https://mac-center.comhttps://mac-center.com/products/funda-frost-magsafe-iphone-15-pro-morado",74500,74500,74500,"0.00%","0.00%","mac-center"
"FUNDA FROST MAGSAFE IPHONE 15 MORADO",,"https://mac-center.comhttps://mac-center.com/products/funda-frost-magsafe-iphone-15-morado",69000,69000,69000,"0.00%","0.00%","mac-center"
"CASE AVANA VELVET MG IPH 15 PM SALV",,"https://mac-center.comhttps://mac-center.com/products/funda-magsafe-iphone-15-pro-max-salvia",69000,69000,69000,"0.00%","0.00%","mac-center"
"CASE AVANA VELVET MG IPH 15 PM LAV",,"https://mac-center.comhttps://mac-center.com/products/funda-magsafe-iphone-15-pro-max-lavanda",69000,69000,69000,"0.00%","0.00%","mac-center"
"FUNDA MAGSAFE IPHONE 15 PRO AZUL",,"https://mac-center.comhttps://mac-center.com/products/funda-magsafe-iphone-15-pro-azul-1",69000,69000,69000,"0.00%","0.00%","mac-center"
"CASE AVANA VELVET MG IPH 15 PR SALV",,"https://mac-center.comhttps://mac-center.com/products/funda-magsafe-iphone-15-pro-salvia",69000,69000,69000,"0.00%","0.00%","mac-center"
"CASE AVANA VELVET MG IPH 15 PR LAV",,"https://mac-center.comhttps://mac-center.com/products/funda-magsafe-iphone-15-pro-lavanda",69000,69000,69000,"0.00%","0.00%","mac-center"
"Funda transparente con MagSafe para el iPhone 16 Plus",,"https://mac-center.com/products/funda-transparente-con-magsafe-para-el-iphone-16-plus-ma7d4zm-a?_pos=265&_sid=bbc9dbd42&_ss=r",319000,319000,319000,"0.00%","0.00%","mac-center"
"Funda de silicón con MagSafe para el iPhone 16 Pro Max - Gris ...",,"https://mac-center.com/products/funda-de-silicona-con-magsafe-para-el-iphone-16-pro-max-myyv3zm-a?_pos=266&_sid=bbc9dbd42&_ss=r",319000,319000,319000,"0.00%","0.00%","mac-center"
"Tech21 Trio Band Case for iPhone 6 - Pink",,"https://mac-center.com/products/tech21-trio-band-case-for-iphone-6-pink-1?_pos=267&_sid=bbc9dbd42&_ss=r",155900,59000,59000,"-164.24%","0.00%","mac-center"
"Funda de silicón con MagSafe para el iPhone 16 - Fucsia",,"https://mac-center.com/products/funda-de-silicona-con-magsafe-para-el-iphone-16-myy53zm-a?_pos=268&_sid=bbc9dbd42&_ss=r",319000,319000,319000,"0.00%","0.00%","mac-center"
"Funda de silicón con MagSafe para el iPhone 16 Plus - Azul denim",,"https://mac-center.com/products/funda-de-silicona-con-magsafe-para-el-iphone-16-plus-myya3zm-a?_pos=269&_sid=bbc9dbd42&_ss=r",319000,319000,319000,"0.00%","0.00%","mac-center"
"Funda de silicón con MagSafe para el iPhone 16 Pro - Fucsia",,"https://mac-center.com/products/funda-de-silicona-con-magsafe-para-el-iphone-16-pro-myyn3zm-a?_pos=270&_sid=bbc9dbd42&_ss=r",319000,319000,319000,"0.00%","0.00%","mac-center"
,,"https://mac-center.com/blogs/mac-center/como-rastrear-un-iphone-apagado-guia?_pos=271&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
,,"https://mac-center.com/blogs/mac-center/caracteristicas-iphone-14-pro-y-iphone-14-pro-max?_pos=272&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
,,"https://mac-center.com/blogs/mac-center/mi-iphone-no-tiene-senal-que-puedo-hacer?_pos=273&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
"Funda de silicón con MagSafe para el iPhone 16 Pro Max - Azul ...",,"https://mac-center.com/products/funda-de-silicona-con-magsafe-para-el-iphone-16-pro-max-myyu3zm-a?_pos=274&_sid=bbc9dbd42&_ss=r",319000,319000,319000,"0.00%","0.00%","mac-center"
"Funda de silicón con MagSafe para el iPhone 16 Pro - Negro",,"https://mac-center.com/products/funda-de-silicona-con-magsafe-para-el-iphone-16-pro-myyj3zm-a?_pos=275&_sid=bbc9dbd42&_ss=r",319000,319000,319000,"0.00%","0.00%","mac-center"
"Funda de silicón con MagSafe para el iPhone 15 - Color arcilla",,"https://mac-center.com/products/funda-de-silicon-con-magsafe-para-el-iphone-15-mt0q3zm-a?_pos=276&_sid=bbc9dbd42&_ss=r",309000,309000,309000,"0.00%","0.00%","mac-center"
"Funda de silicona con MagSafe para el iPhone 14 Plus - Azul te...",,"https://mac-center.com/products/funda-de-silicona-con-magsafe-para-el-iphone-14-plus-mpt53zm-a?_pos=277&_sid=bbc9dbd42&_ss=r",309000,309000,309000,"0.00%","0.00%","mac-center"
"Funda de silicón con MagSafe para el iPhone 15 - Color ciprés",,"https://mac-center.com/products/funda-de-silicon-con-magsafe-para-el-iphone-15-mt0x3zm-a?_pos=278&_sid=bbc9dbd42&_ss=r",309000,309000,309000,"0.00%","0.00%","mac-center"
,,"https://mac-center.com/blogs/mac-center/cuantos-iphone-hay-explora-los-ultimos-modelos-de-apple?_pos=279&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
,,"https://mac-center.com/blogs/mac-center/el-primer-iphone-el-origen-de-una-revolucion-tecnologica?_pos=280&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
,,"https://mac-center.com/blogs/mac-center/todo-lo-que-debes-saber-para-reparar-tu-iphone?_pos=281&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
,,"https://mac-center.com/blogs/mac-center/iphone-16e-el-nuevo-integrante-de-la-familia-apple?_pos=282&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
,,"https://mac-center.com/blogs/mac-center/guia-completa-de-expertos-para-cambiar-bateria-del-iphone?_pos=283&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
"Funda de silicona con MagSafe para el iPhone 14 - Resplandor s...",,"https://mac-center.com/products/funda-de-silicona-con-magsafe-para-el-iphone-14-mpt23zm-a?_pos=284&_sid=bbc9dbd42&_ss=r",299000,299000,299000,"0.00%","0.00%","mac-center"
"Funda de silicón con MagSafe para el iPhone 16 Pro - Azul denim",,"https://mac-center.com/products/funda-de-silicona-con-magsafe-para-el-iphone-16-pro-myyk3zm-a?_pos=285&_sid=bbc9dbd42&_ss=r",319000,319000,319000,"0.00%","0.00%","mac-center"
,,"https://mac-center.com/blogs/mac-center/hot-sale-2023-ofertas-en-iphone-macbook-y-mas?_pos=286&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
"Funda de silicón con MagSafe para el iPhone 16 Pro Max - Fucsia",,"https://mac-center.com/products/funda-de-silicona-con-magsafe-para-el-iphone-16-pro-max-myyx3zm-a?_pos=287&_sid=bbc9dbd42&_ss=r",319000,319000,319000,"0.00%","0.00%","mac-center"
"Funda de silicona con MagSafe para el iPhone 14 Plus - Lila",,"https://mac-center.com/products/funda-de-silicona-con-magsafe-para-el-iphone-14-plus-mpt83zm-a?_pos=288&_sid=bbc9dbd42&_ss=r",299000,299000,299000,"0.00%","0.00%","mac-center"
"CASE AVANA VELVET MG IPH 15 PM SKY",,"https://mac-center.comhttps://mac-center.com/products/case-avana-velvet-magsafe-iphone-15-pro-max-sky",69000,69000,69000,"0.00%","0.00%","mac-center"
"Funda para iPhone 12/12 Pro Supremme Clear - Smoke and Transparent",,"https://mac-center.comhttps://mac-center.com/products/funda-para-iphone-12-mini-supremme-clear-transparent",64532,64532,64532,"0.00%","0.00%","mac-center"
"Tech21 Trio Band Case for iPhone 6 - Pink",,"https://mac-center.comhttps://mac-center.com/products/tech21-trio-band-case-for-iphone-6-pink-1",155900,185595.2380952381,155900,"16.00%","16.00%","mac-center"
"Protector de Pantalla Para iPhone XS Max / 11 Pro Max Glass",,"https://mac-center.comhttps://mac-center.com/products/protector-de-pantalla-para-iphone-xs-max-11-pro-max-glass",53000,53000,53000,"0.00%","0.00%","mac-center"
"Protector de Pantalla Para iPhone X/XS/11 Pro Glass",,"https://mac-center.comhttps://mac-center.com/products/protector-de-pantalla-para-iphone-x-xs-11-pro-glass",53000,53000,53000,"0.00%","0.00%","mac-center"
"Protector de Pantalla QDOS OPTIGUARD Para iPhone 6/7/8 Plus",,"https://mac-center.comhttps://mac-center.com/products/glass-qdos-para-iphone-8-plus-7plus-6plus-transparente",50000,50000,50000,"0.00%","0.00%","mac-center"
"Protector para pantalla iPhone 11 Pro / Xs / X",,"https://mac-center.comhttps://mac-center.com/products/protector-para-pantalla-iphone-11-pro-xs-x",50000,50000,50000,"0.00%","0.00%","mac-center"
"Glass QDOS para iPhone 8/7/6 - Transparente",,"https://mac-center.comhttps://mac-center.com/products/glass-qdos-para-iphone-8-7-6-transparente",50000,50000,50000,"0.00%","0.00%","mac-center"
"Glass ZAGG de pantalla para iPhone 11 Transparente",,"https://mac-center.comhttps://mac-center.com/products/glass-zagg-de-pantalla-para-iphone-11-pro-transparente-1",49900,49900,49900,"0.00%","0.00%","mac-center"
"ESTUCHE MAGSAFE IPHONE 15 TRANS",,"https://mac-center.comhttps://mac-center.com/products/estuche-magsafe-iphone-15-trans",49000,49000,49000,"0.00%","0.00%","mac-center"
"ESTUCHE MAGSAFE IPHONE 15 PRO TRANS",,"https://mac-center.comhttps://mac-center.com/products/estuche-magsafe-iphone-15-pro-trans-1",49000,49000,49000,"0.00%","0.00%","mac-center"
"ESTUCHE MAGSAFE IPHONE 15 PRO TRANS/BLK",,"https://mac-center.comhttps://mac-center.com/products/estuche-magsafe-iphone-15-pro-trans-blk",49000,49000,49000,"0.00%","0.00%","mac-center"
"PLEX PLUS - SHIELD FOR IPHONE 7/8 PLUS",,"https://mac-center.comhttps://mac-center.com/products/plex-plus-shield-for-iphone-7-8-plus",42000,42000,42000,"0.00%","0.00%","mac-center"
"Pantalla Absorbe Impactos Para iPhone 7 plus",,"https://mac-center.comhttps://mac-center.com/products/screen-absorbe-impactos-iphone-7-plus",42000,42000,42000,"0.00%","0.00%","mac-center"
"Pantalla Absorbe Impactos Para iPhone 6 plus",,"https://mac-center.comhttps://mac-center.com/products/screen-absorbe-impactos-iphone-6-plus",42000,42000,42000,"0.00%","0.00%","mac-center"
"Case PATCHWORKS LUMINA Para iPhone 14 Plus - Transparente/Negro",,"https://mac-center.comhttps://mac-center.com/products/patchworks-lumina-magsafe-black-iphone-14-plus-lum-02378",39000,39000,39000,"0.00%","0.00%","mac-center"
"Case PATCHWORKS LUMINA Para iPhone 14 Pro - Transparente/Negro",,"https://mac-center.comhttps://mac-center.com/products/patchworks-lumina-magsafe-black-iphone-14-pro-lum-023764",39000,39000,39000,"0.00%","0.00%","mac-center"
"Case PATCHWORKS LUMINA Para iPhone 14 Pro - Rosado",,"https://mac-center.comhttps://mac-center.com/products/patchworks-lumina-iphone-14-pro-pink",39000,39000,39000,"0.00%","0.00%","mac-center"
"ESTUCHE MAGSAFE IPHONE 15 PRO TRANS",,"https://mac-center.comhttps://mac-center.com/products/estuche-magsafe-iphone-15-pro-trans",39000,39000,39000,"0.00%","0.00%","mac-center"
"ESTUCHE MAGSAFE IPHONE 15 TRANSPARENTE",,"https://mac-center.comhttps://mac-center.com/products/estuche-magsafe-iphone-15-transparente",39000,39000,39000,"0.00%","0.00%","mac-center"
"ESTUCHE MAGSAFE IPHONE 15 PRO NEGRO TRAS",,"https://mac-center.comhttps://mac-center.com/products/estuche-magsafe-iphone-15-pro-negro-tras",39000,39000,39000,"0.00%","0.00%","mac-center"
"ESTUCHE MAGSAFE IPHONE 15 PRO MAX NEGRO",,"https://mac-center.comhttps://mac-center.com/products/estuche-magsafe-iphone-15-pro-max-negro",39000,39000,39000,"0.00%","0.00%","mac-center"
"Case PATCHWORKS LUMINA MAGSAFE Para iPhone 14 Pro- Transparente",,"https://mac-center.comhttps://mac-center.com/products/patchworks-lumina-magsafe-clear-iphone-14-pro-lum-023757",39000,39000,39000,"0.00%","0.00%","mac-center"
"Vidrio Iphone 7/8 Plus",,"https://mac-center.comhttps://mac-center.com/products/vidrio-iphone-7-8-plus",38000,38000,38000,"0.00%","0.00%","mac-center"
"Funda de silicón con MagSafe para el iPhone 16 Pro Max - Verde...",,"https://mac-center.com/products/funda-de-silicona-con-magsafe-para-el-iphone-16-pro-max-ma7v4zm-a?_pos=289&_sid=bbc9dbd42&_ss=r",319000,319000,319000,"0.00%","0.00%","mac-center"
,,"https://mac-center.com/blogs/mac-center/https-mac-center-com-blogs-mac-center-como-transferir-datos-android-a-iphone?_pos=290&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
,,"https://mac-center.com/blogs/mac-center/colores-de-iphone-15-pro-max?_pos=291&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
,,"https://mac-center.com/blogs/mac-center/como-sincronizar-mi-iphone-con-mi-mac-sin-cable?_pos=292&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
,,"https://mac-center.com/blogs/mac-center/como-usar-los-mensajes-en-el-iphone-o-ipad?_pos=293&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
"Funda de silicona con MagSafe para el iPhone 14 Plus - Medianoche",,"https://mac-center.com/products/funda-de-silicona-con-magsafe-para-el-iphone-14-plus-mpt33zm-a?_pos=294&_sid=bbc9dbd42&_ss=r",309000,309000,309000,"0.00%","0.00%","mac-center"
"Funda transparente con MagSafe para el iPhone 14",,"https://mac-center.com/products/funda-transparente-con-magsafe-para-el-iphone-14-mpu13zm-a?_pos=295&_sid=bbc9dbd42&_ss=r",309000,309000,309000,"0.00%","0.00%","mac-center"
"Funda de silicón con MagSafe para el iPhone 15 Plus - Rosa claro",,"https://mac-center.com/products/funda-de-silicon-con-magsafe-para-el-iphone-15-plus-mt143zm-a?_pos=296&_sid=bbc9dbd42&_ss=r",309000,309000,309000,"0.00%","0.00%","mac-center"
"Case de Silicona Apple Para iPhone 11 Pro Max",,"https://mac-center.com/products/estuche-silicona-apple-para-iphone-11-pro-max?_pos=297&_sid=bbc9dbd42&_ss=r",99000,99000,99000,"0.00%","0.00%","mac-center"
"Cartera de FineWoven con MagSafe para el iPhone - Color visón",,"https://mac-center.com/products/cartera-de-trenzado-fino-con-magsafe-para-el-iphone-mt243zm-a?_pos=298&_sid=bbc9dbd42&_ss=r",359000,359000,359000,"0.00%","0.00%","mac-center"
"Funda de silicón con MagSafe para el iPhone 16 Pro Max - Negro",,"https://mac-center.com/products/funda-de-silicona-con-magsafe-para-el-iphone-16-pro-max-myyt3zm-a?_pos=299&_sid=bbc9dbd42&_ss=r",319000,319000,319000,"0.00%","0.00%","mac-center"
,,"https://mac-center.com/blogs/mac-center/como-tomar-captura-pantalla-iphone?_pos=300&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
"PROTECTOR DE PANTALLA QDOS IPH 16 PM",,"https://mac-center.com/products/protector-de-pantalla-qdos-optiguard-eco-glass-iphone-16-pro-max?_pos=301&_sid=bbc9dbd42&_ss=r",119900,119900,119900,"0.00%","0.00%","mac-center"
"Funda de silicona con MagSafe para el iPhone 14 - Lila",,"https://mac-center.com/products/funda-de-silicona-con-magsafe-para-el-iphone-14-mpry3zm-a?_pos=302&_sid=bbc9dbd42&_ss=r",299000,299000,299000,"0.00%","0.00%","mac-center"
,,"https://mac-center.com/blogs/mac-center/nfc-en-iphone-descubre-como-funciona-y-que-puedes-hacer?_pos=303&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
,,"https://mac-center.com/blogs/mac-center/novedades-de-ios-17-la-experiencia-definitiva-en-tu-iphone?_pos=304&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
,,"https://mac-center.com/blogs/mac-center/como-tomar-fotos-de-la-luna-con-el-iphone-13?_pos=305&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
,,"https://mac-center.com/blogs/mac-center/apple-event-septiembre-detalles-del-iphone-16-y-mucho-mas?_pos=306&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
,,"https://mac-center.com/blogs/mac-center/aprovecha-al-maximo-tu-iphone-15-con-10-aplicaciones-para-celular?_pos=307&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
,,"https://mac-center.com/blogs/news/condiciones-particulares-de-cada-uno-de-las-entidades-financieras-participantes-en-la-campana-preventa-iphone-16?_pos=308&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
,,"https://mac-center.com/blogs/mac-center/aprovecha-las-promociones-y-compra-hoy-iphone-14-y-14-plus?_pos=309&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
,,"https://mac-center.com/blogs/mac-center/como-saber-si-un-iphone-es-original-5-maneras-de-identificarlo?_pos=310&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
,,"https://mac-center.com/blogs/mac-center/como-cuidar-la-bateria-del-iphone-y-alargar-su-vida-util?_pos=311&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
,,"https://mac-center.com/blogs/mac-center/ios-18-1-funcionalidades?_pos=312&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
"Vidrio templado Para iPhone 7/8 Plus - Negro",,"https://mac-center.comhttps://mac-center.com/products/vidrio-tem-iphone-7-8-plus-negro",38000,38000,38000,"0.00%","0.00%","mac-center"
"Protector de Pantalla en Cristal Templado XKIN Para iPhone 6 plus",,"https://mac-center.comhttps://mac-center.com/products/xkin-tempered-glass-screen-protector-for-iphone-6-plus",32000,32000,32000,"0.00%","0.00%","mac-center"
"Pantalla Absorbe Impactos Para iPhone 5",,"https://mac-center.comhttps://mac-center.com/products/screen-protectors-para-iphone-5-eusp02",30000,30000,30000,"0.00%","0.00%","mac-center"
"Case PATCHWORKS LUMINA Para iPhone 13 Pro - Transparente/Negro",,"https://mac-center.comhttps://mac-center.com/products/patchworks-lumina-black-iphone-13-pro",29000,29000,29000,"0.00%","0.00%","mac-center"
"Case PATCHWORKS LUMINA Para iPhone 13 Pro - Transparente/Rosa",,"https://mac-center.comhttps://mac-center.com/products/patchworks-lumina-pink-iphone-13-pro",29000,29000,29000,"0.00%","0.00%","mac-center"
"Funda GEAR4 para iPhone 11 Pro - Transparente",,"https://mac-center.comhttps://mac-center.com/products/funda-gear4-para-iphone-11-pro-transparente",5900,5900,5900,"0.00%","0.00%","mac-center"
"Case ITSKINS Hybrid FROST Para iPhone - Negro",,"https://mac-center.comhttps://mac-center.com/products/itskins-hybrid-frost-mkii-case-for-iphone-11-black",5900,5900,5900,"0.00%","0.00%","mac-center"
,,"https://mac-center.com/blogs/mac-center/como-financiar-un-iphone-y-otros-equipos-apple-en-mac-center?_pos=313&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
,,"https://mac-center.com/blogs/mac-center/https-mac-center-com-pages-blogs-localizar-mi-iphone?_pos=314&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
,,"https://mac-center.com/blogs/mac-center/que-es-y-como-funciona-la-opcion-buscar-mi-iphone-en-icloud?_pos=315&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
,,"https://mac-center.com/blogs/mac-center/la-evolucion-de-la-manzanita-del-iphone-y-la-identidad-de-apple?_pos=316&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
"Funda de silicón con MagSafe para el iPhone 15 Plus - Negro",,"https://mac-center.com/products/funda-de-silicon-con-magsafe-para-el-iphone-15-plus-mt103zm-a?_pos=317&_sid=bbc9dbd42&_ss=r",309000,185400,185400,"-66.67%","0.00%","mac-center"
,,"https://mac-center.com/blogs/mac-center/ultimo-iphone-16-smartphone-innovador-apple?_pos=318&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
"Base Magnética Belkin Compatible MagSafe Para Todos iPhone 12/...",,"https://mac-center.com/products/belkin-magnet-wireless-pad-7-5w-psu-bk?_pos=319&_sid=bbc9dbd42&_ss=r",319000,319000,319000,"0.00%","0.00%","mac-center"
,,"https://mac-center.com/blogs/mac-center/todo-el-potencial-de-las-aplicaciones-para-estudiar-con-iphone-ipad-y-mac?_pos=320&_sid=bbc9dbd42&_ss=r",0,0,0,,"NaN%","mac-center"
"Stand Wireless MagSafe 2-IN-1 COMPATIBLE-SR iPhone 12/13-BLACK",,"https://mac-center.com/products/stand-wireless-magsafe-2-in-1-compatible?_pos=321&_sid=bbc9dbd42&_ss=r",829000,829000,829000,"0.00%","0.00%","mac-center"
"Base Magnética Belkin Compatible MagSafe Para Todos iPhone 12/...",,"https://mac-center.com/products/base-de-carga-belkin-compatible-magsafe-iphone-12-7-5w-negro?_pos=322&_sid=bbc9dbd42&_ss=r",299000,169000,169000,"-76.92%","0.00%","mac-center"
"CASE QDOS HYBRID DROP IPH 16 PM CLR",,"https://mac-center.com/products/case-qdos-hybrid-drop-magsafe-iphone-16-pro-max-clear?_pos=323&_sid=bbc9dbd42&_ss=r",119000,119000,119000,"0.00%","0.00%","mac-center"
"KIT DE PROTECCION QDOS IPH 12 CLR",,"https://mac-center.com/products/kit-de-proteccion-para-iphone-12?_pos=324&_sid=bbc9dbd42&_ss=r",139000,139000,139000,"0.00%","0.00%","mac-center"
"CASE QDOS HYBRID IPH 12/12 PR CLR",,"https://mac-center.com/products/case-hybrid-for-iphone-12-iphone-12-pro?_pos=325&_sid=bbc9dbd42&_ss=r",98999,98999,98999,"0.00%","0.00%","mac-center"
"CASE AVANA VELVET MG IPH 15 PM SALV",,"https://mac-center.com/products/funda-magsafe-iphone-15-pro-max-salvia?_pos=326&_sid=bbc9dbd42&_ss=r",69000,69000,69000,"0.00%","0.00%","mac-center"
"CASE CON PROTECTOR PANTALLA IPH 12/12PRO",,"https://mac-center.com/products/case-con-protector-pantalla-iph-12-12pro?_pos=327&_sid=bbc9dbd42&_ss=r",129000,99000,99000,"-30.30%","0.00%","mac-center"
"ULTRAGLASS 2 ANTIMICROBIO 14PROMAX/15MAX",,"https://mac-center.com/products/ultraglass-2-antimicrobio-14promax-15max?_pos=328&_sid=bbc9dbd42&_ss=r",149000,149000,149000,"0.00%","0.00%","mac-center"
"CASE QDOS HYBRID DROP IPH 16 PR CLR",,"https://mac-center.com/products/case-qdos-hybrid-drop-magsafe-iphone-16-pro-clear?_pos=329&_sid=bbc9dbd42&_ss=r",119000,119000,119000,"0.00%","0.00%","mac-center"
"CASE AVANA VELVET MG IPH 15 PR SALV",,"https://mac-center.com/products/funda-magsafe-iphone-15-pro-salvia?_pos=330&_sid=bbc9dbd42&_ss=r",69000,69000,69000,"0.00%","0.00%","mac-center"
"PROTECTOR PANTALLA BELKIN IPH 15 PM",,"https://mac-center.com/products/tempered-glass-antimicrobio-15-pro-max?_pos=331&_sid=bbc9dbd42&_ss=r",89000,89000,89000,"0.00%","0.00%","mac-center"
"CASE AVANA VELVET MG IPH 15 PR LAV",,"https://mac-center.com/products/funda-magsafe-iphone-15-pro-lavanda?_pos=332&_sid=bbc9dbd42&_ss=r",69000,69000,69000,"0.00%","0.00%","mac-center"
"CASE QDOS HYBRID SOFT IPH 16 PL BLK",,"https://mac-center.com/products/case-qdos-hybrid-soft-magsafe-iphone-16-plus-black?_pos=333&_sid=bbc9dbd42&_ss=r",119000,119000,119000,"0.00%","0.00%","mac-center"
"PROTECTOR PANTALLA BELKIN PVY IPH 16 PM",,"https://mac-center.com/products/protector-pantalla-belkin-pvy-iph-16-pm?_pos=334&_sid=bbc9dbd42&_ss=r",139000,118150,118150,"-17.65%","0.00%","mac-center"
"CASE PATCHWORKS LUMINA IPH 16 PL CLR",,"https://mac-center.com/products/case-patchworks-lumina-magsafe-iphone-16-plus-clear?_pos=335&_sid=bbc9dbd42&_ss=r",149000,149000,149000,"0.00%","0.00%","mac-center"
"PROTECTOR PANTALLA BELKIN ABL IPH 16 PR",,"https://mac-center.com/products/protector-pantalla-belkin-abl-iph-16-pr?_pos=336&_sid=bbc9dbd42&_ss=r",159000,159000,159000,"0.00%","0.00%","mac-center"
"CASE AVANA VELVET MG IPH 15 PM SKY",,"https://mac-center.com/products/case-avana-velvet-magsafe-iphone-15-pro-max-sky?_pos=337&_sid=a04bc25cc&_ss=r",69000,69000,69000,"0.00%","0.00%","mac-center"
